account_id,district_id,frequency,date
3728,10,POPLATEKMESICNE,940818
4131,5,POPLATEKMESICNE,940819
377,70,POPLATEKMESICNE,940819
1911,68,POPLATEKMESICNE,940821
635,21,POPLATEKMESICNE,940821
3625,3,POPLATEKMESICNE,940822
3425,70,POPLATEKMESICNE,940824
1327,65,POPLATEKMESICNE,940824
8776,64,POPLATEKMESICNE,940824
2798,70,POPLATEKMESICNE,940824
2401,16,POPLATEKMESICNE,940826
3612,70,POPLATEKMESICNE,940827
4580,9,POPLATEKMESICNE,940827
3226,65,POPLATEKMESICNE,940828
7523,63,POPLATEKMESICNE,940829
3533,74,POPLATEKMESICNE,940829
422,53,POPLATEKTYDNE,940829
3608,72,POPLATEKTYDNE,940830
1105,55,POPLATEKMESICNE,940901
2596,1,POPLATEKMESICNE,940902
9006,40,POPLATEKTYDNE,940902
3579,53,POPLATEKMESICNE,940902
710,25,POPLATEKMESICNE,940902
7546,43,POPLATEKMESICNE,940903
1766,28,POPLATEKMESICNE,940903
1292,3,POPLATEKMESICNE,940903
3797,64,POPLATEKMESICNE,940903
3478,30,POPLATEKMESICNE,940904
8899,1,POPLATEKTYDNE,940905
1975,19,POPLATEKMESICNE,940907
3049,61,POPLATEKMESICNE,940908
3730,17,POPLATEKMESICNE,940908
1714,72,POPLATEKMESICNE,940908
518,74,POPLATEKMESICNE,940909
6321,1,POPLATEKMESICNE,940910
3926,72,POPLATEKMESICNE,940911
1878,52,POPLATEKTYDNE,940913
3712,3,POPLATEKMESICNE,940913
2030,51,POPLATEKMESICNE,940913
3869,72,POPLATEKMESICNE,940913
1908,20,POPLATEKMESICNE,940913
3142,2,POPLATEKMESICNE,940914
1301,18,POPLATEKMESICNE,940915
3288,54,POPLATEKMESICNE,940915
318,36,POPLATEKMESICNE,940916
3336,51,POPLATEKMESICNE,940919
1653,1,POPLATEKMESICNE,940919
577,29,POPLATEKMESICNE,940920
2960,19,POPLATEKMESICNE,940920
2267,54,POPLATEKTYDNE,940920
1989,48,POPLATEKMESICNE,940921
1352,1,POPLATEKMESICNE,940923
851,15,POPLATEKMESICNE,940923
716,47,POPLATEKMESICNE,940925
3555,32,POPLATEKMESICNE,940926
6,51,POPLATEKMESICNE,940927
1828,1,POPLATEKMESICNE,940928
1333,21,POPLATEKMESICNE,940929
11359,61,POPLATEKMESICNE,941001
3457,54,POPLATEKMESICNE,941001
2627,76,POPLATEKMESICNE,941002
2025,19,POPLATEKMESICNE,941002
3975,20,POPLATEKMESICNE,941002
2905,74,POPLATEKMESICNE,941003
3827,1,POPLATEKMESICNE,941004
939,55,POPLATEKMESICNE,941004
1421,71,POPLATEKMESICNE,941005
1934,46,POPLATEKMESICNE,941005
3878,23,POPLATEKMESICNE,941007
2363,47,POPLATEKMESICNE,941007
1559,14,POPLATEKMESICNE,941008
2195,73,POPLATEKMESICNE,941008
1205,73,POPLATEKMESICNE,941008
2059,37,POPLATEKMESICNE,941008
2333,45,POPLATEKMESICNE,941008
3074,74,POPLATEKTYDNE,941008
2840,15,POPLATEKMESICNE,941009
2430,3,POPLATEKMESICNE,941009
2463,56,POPLATEKMESICNE,941011
3860,4,POPLATEKMESICNE,941011
2788,54,POPLATEKMESICNE,941012
8127,37,POPLATEKMESICNE,941013
596,31,POPLATEKMESICNE,941013
3622,53,POPLATEKMESICNE,941015
1312,23,POPLATEKMESICNE,941015
2742,23,POPLATEKMESICNE,941015
654,63,POPLATEKMESICNE,941016
4283,39,POPLATEKMESICNE,941016
2924,56,POPLATEKMESICNE,941016
3756,39,POPLATEKTYDNE,941017
2790,1,POPLATEKMESICNE,941018
67,16,POPLATEKMESICNE,941019
2949,1,POPLATEKMESICNE,941021
3849,75,POPLATEKMESICNE,941021
5422,66,POPLATEKMESICNE,941022
988,10,POPLATEKMESICNE,941022
3058,44,POPLATEKMESICNE,941023
1958,40,POPLATEKMESICNE,941024
1441,50,POPLATEKMESICNE,941025
1109,66,POPLATEKMESICNE,941027
2536,41,POPLATEKMESICNE,941028
1295,15,POPLATEKMESICNE,941028
3419,1,POPLATEKMESICNE,941029
1993,68,POPLATEKMESICNE,941030
1076,1,POPLATEKMESICNE,941030
960,4,POPLATEKPOOBRATU,941102
201,63,POPLATEKMESICNE,941102
1168,29,POPLATEKMESICNE,941103
2365,42,POPLATEKMESICNE,941104
973,54,POPLATEKMESICNE,941105
3663,67,POPLATEKMESICNE,941106
3576,58,POPLATEKMESICNE,941107
4082,49,POPLATEKMESICNE,941108
2541,57,POPLATEKMESICNE,941108
4476,24,POPLATEKMESICNE,941110
2572,64,POPLATEKPOOBRATU,941113
2377,77,POPLATEKMESICNE,941113
1554,47,POPLATEKMESICNE,941115
5632,5,POPLATEKTYDNE,941115
940,37,POPLATEKMESICNE,941115
1583,69,POPLATEKPOOBRATU,941117
2218,19,POPLATEKMESICNE,941121
1708,22,POPLATEKMESICNE,941121
449,19,POPLATEKMESICNE,941122
2044,6,POPLATEKMESICNE,941123
11186,12,POPLATEKMESICNE,941124
29,7,POPLATEKMESICNE,941124
3752,1,POPLATEKMESICNE,941125
2028,7,POPLATEKTYDNE,941126
1294,71,POPLATEKMESICNE,941127
106,63,POPLATEKMESICNE,941127
2707,61,POPLATEKMESICNE,941127
2027,19,POPLATEKMESICNE,941128
3369,8,POPLATEKMESICNE,941201
9731,54,POPLATEKPOOBRATU,941201
1578,48,POPLATEKMESICNE,941201
8411,20,POPLATEKMESICNE,941202
1919,18,POPLATEKMESICNE,941204
1307,56,POPLATEKMESICNE,941205
2121,64,POPLATEKMESICNE,941205
1436,3,POPLATEKMESICNE,941207
3489,9,POPLATEKMESICNE,941208
3348,4,POPLATEKMESICNE,941208
2809,73,POPLATEKMESICNE,941208
3364,21,POPLATEKTYDNE,941208
2546,1,POPLATEKMESICNE,941208
2343,68,POPLATEKMESICNE,941209
594,54,POPLATEKMESICNE,941209
4434,41,POPLATEKMESICNE,941209
359,11,POPLATEKMESICNE,941211
3279,46,POPLATEKTYDNE,941217
1011,45,POPLATEKMESICNE,941217
8856,15,POPLATEKMESICNE,941218
2808,1,POPLATEKMESICNE,941218
5357,70,POPLATEKMESICNE,941218
775,1,POPLATEKMESICNE,941218
2524,1,POPLATEKMESICNE,941219
3903,58,POPLATEKMESICNE,941219
802,15,POPLATEKMESICNE,941220
3567,5,POPLATEKMESICNE,941220
68,37,POPLATEKPOOBRATU,941220
1417,75,POPLATEKMESICNE,941220
3643,1,POPLATEKMESICNE,941222
10728,71,POPLATEKMESICNE,941223
2384,40,POPLATEKMESICNE,941223
1835,74,POPLATEKMESICNE,941224
3621,32,POPLATEKMESICNE,941225
1394,32,POPLATEKMESICNE,941227
3006,64,POPLATEKMESICNE,950101
2322,33,POPLATEKMESICNE,950102
1331,59,POPLATEKMESICNE,950103
2355,1,POPLATEKMESICNE,950103
3482,70,POPLATEKMESICNE,950103
4503,50,POPLATEKMESICNE,950103
2077,29,POPLATEKMESICNE,950104
685,37,POPLATEKTYDNE,950104
2163,17,POPLATEKMESICNE,950105
2239,25,POPLATEKMESICNE,950105
1706,1,POPLATEKMESICNE,950105
7795,64,POPLATEKMESICNE,950105
3128,1,POPLATEKMESICNE,950106
2978,74,POPLATEKMESICNE,950106
3141,1,POPLATEKTYDNE,950106
3250,1,POPLATEKMESICNE,950106
1955,49,POPLATEKMESICNE,950107
5650,10,POPLATEKPOOBRATU,950108
3641,7,POPLATEKMESICNE,950109
2923,43,POPLATEKMESICNE,950110
8092,54,POPLATEKMESICNE,950111
2421,18,POPLATEKMESICNE,950111
1437,50,POPLATEKMESICNE,950113
756,65,POPLATEKMESICNE,950113
3244,56,POPLATEKMESICNE,950114
10630,41,POPLATEKMESICNE,950115
3981,23,POPLATEKMESICNE,950115
3812,72,POPLATEKMESICNE,950116
4368,1,POPLATEKMESICNE,950116
2729,40,POPLATEKMESICNE,950116
2446,3,POPLATEKMESICNE,950116
839,16,POPLATEKMESICNE,950117
1625,1,POPLATEKMESICNE,950117
2563,48,POPLATEKMESICNE,950117
1414,58,POPLATEKMESICNE,950117
7562,72,POPLATEKTYDNE,950117
2185,67,POPLATEKMESICNE,950118
1446,57,POPLATEKMESICNE,950118
915,72,POPLATEKMESICNE,950118
3777,70,POPLATEKMESICNE,950119
2414,1,POPLATEKMESICNE,950119
9814,64,POPLATEKTYDNE,950119
2681,28,POPLATEKMESICNE,950119
484,1,POPLATEKMESICNE,950120
217,77,POPLATEKMESICNE,950120
9030,72,POPLATEKMESICNE,950121
2352,70,POPLATEKMESICNE,950121
1526,52,POPLATEKMESICNE,950122
3841,8,POPLATEKMESICNE,950122
270,27,POPLATEKMESICNE,950123
1914,27,POPLATEKMESICNE,950124
2054,1,POPLATEKMESICNE,950124
2111,42,POPLATEKTYDNE,950125
1769,39,POPLATEKMESICNE,950125
2663,64,POPLATEKMESICNE,950125
4103,38,POPLATEKMESICNE,950125
5735,52,POPLATEKMESICNE,950125
3362,73,POPLATEKMESICNE,950125
2755,20,POPLATEKMESICNE,950126
3235,8,POPLATEKMESICNE,950126
795,25,POPLATEKMESICNE,950127
1548,47,POPLATEKMESICNE,950127
650,3,POPLATEKMESICNE,950128
11042,72,POPLATEKMESICNE,950129
3421,31,POPLATEKMESICNE,950201
1112,48,POPLATEKMESICNE,950203
3583,40,POPLATEKMESICNE,950203
4001,54,POPLATEKMESICNE,950204
393,46,POPLATEKMESICNE,950204
2718,29,POPLATEKMESICNE,950205
1496,57,POPLATEKMESICNE,950205
2968,15,POPLATEKMESICNE,950205
1889,59,POPLATEKMESICNE,950206
789,39,POPLATEKMESICNE,950206
7614,62,POPLATEKMESICNE,950208
8159,26,POPLATEKMESICNE,950208
2151,38,POPLATEKMESICNE,950208
3865,50,POPLATEKMESICNE,950209
4109,54,POPLATEKMESICNE,950209
515,57,POPLATEKMESICNE,950209
3817,70,POPLATEKMESICNE,950210
2268,1,POPLATEKMESICNE,950211
388,59,POPLATEKMESICNE,950211
3623,59,POPLATEKMESICNE,950212
1967,26,POPLATEKTYDNE,950213
4727,2,POPLATEKMESICNE,950213
3466,64,POPLATEKMESICNE,950216
3297,53,POPLATEKMESICNE,950217
607,16,POPLATEKMESICNE,950217
1858,72,POPLATEKMESICNE,950218
3978,59,POPLATEKMESICNE,950218
70,8,POPLATEKMESICNE,950218
781,33,POPLATEKMESICNE,950219
10884,65,POPLATEKMESICNE,950220
2688,72,POPLATEKMESICNE,950220
1772,31,POPLATEKTYDNE,950220
2490,22,POPLATEKMESICNE,950221
2047,20,POPLATEKMESICNE,950221
3839,1,POPLATEKMESICNE,950221
1633,51,POPLATEKMESICNE,950222
763,1,POPLATEKMESICNE,950223
4161,1,POPLATEKMESICNE,950223
2431,74,POPLATEKMESICNE,950223
3753,28,POPLATEKMESICNE,950224
1778,15,POPLATEKMESICNE,950225
2911,33,POPLATEKMESICNE,950225
3710,1,POPLATEKMESICNE,950225
1702,56,POPLATEKMESICNE,950227
3737,34,POPLATEKMESICNE,950301
190,74,POPLATEKMESICNE,950302
2865,1,POPLATEKMESICNE,950303
3014,75,POPLATEKTYDNE,950303
2680,46,POPLATEKMESICNE,950303
1129,35,POPLATEKMESICNE,950303
3233,31,POPLATEKMESICNE,950303
1287,35,POPLATEKMESICNE,950304
9897,1,POPLATEKMESICNE,950304
30,36,POPLATEKMESICNE,950304
2367,28,POPLATEKMESICNE,950304
3826,34,POPLATEKMESICNE,950305
376,25,POPLATEKMESICNE,950305
1108,26,POPLATEKMESICNE,950309
108,53,POPLATEKMESICNE,950310
1802,75,POPLATEKMESICNE,950310
3230,1,POPLATEKMESICNE,950311
3989,19,POPLATEKMESICNE,950311
2723,75,POPLATEKMESICNE,950312
7859,52,POPLATEKMESICNE,950314
7606,21,POPLATEKMESICNE,950315
158,37,POPLATEKMESICNE,950315
6397,48,POPLATEKMESICNE,950315
150,73,POPLATEKMESICNE,950316
3402,76,POPLATEKTYDNE,950316
2810,66,POPLATEKMESICNE,950316
586,54,POPLATEKMESICNE,950316
1261,52,POPLATEKMESICNE,950318
2856,25,POPLATEKMESICNE,950318
288,25,POPLATEKMESICNE,950318
3750,77,POPLATEKMESICNE,950318
1174,70,POPLATEKMESICNE,950321
1306,1,POPLATEKMESICNE,950322
5541,43,POPLATEKMESICNE,950324
1,18,POPLATEKMESICNE,950324
981,66,POPLATEKMESICNE,950325
767,25,POPLATEKMESICNE,950326
608,32,POPLATEKMESICNE,950327
1757,75,POPLATEKMESICNE,950327
6609,16,POPLATEKMESICNE,950327
870,70,POPLATEKMESICNE,950327
227,27,POPLATEKMESICNE,950328
568,18,POPLATEKMESICNE,950328
1254,74,POPLATEKMESICNE,950328
1540,1,POPLATEKMESICNE,950329
1692,56,POPLATEKMESICNE,950329
1249,67,POPLATEKMESICNE,950330
95,1,POPLATEKMESICNE,950330
1561,66,POPLATEKMESICNE,950401
2540,54,POPLATEKMESICNE,950401
248,1,POPLATEKMESICNE,950402
9493,64,POPLATEKMESICNE,950402
5126,58,POPLATEKMESICNE,950403
231,22,POPLATEKMESICNE,950403
2203,47,POPLATEKMESICNE,950404
6910,76,POPLATEKMESICNE,950404
1986,46,POPLATEKMESICNE,950404
2839,70,POPLATEKMESICNE,950404
1479,54,POPLATEKMESICNE,950404
3147,54,POPLATEKMESICNE,950405
6289,64,POPLATEKMESICNE,950405
1590,77,POPLATEKMESICNE,950407
7418,21,POPLATEKMESICNE,950407
19,21,POPLATEKMESICNE,950407
842,62,POPLATEKMESICNE,950407
1821,70,POPLATEKMESICNE,950407
206,61,POPLATEKMESICNE,950408
3109,18,POPLATEKMESICNE,950408
7815,19,POPLATEKTYDNE,950409
7136,12,POPLATEKTYDNE,950409
1228,62,POPLATEKMESICNE,950409
893,53,POPLATEKMESICNE,950412
3702,53,POPLATEKMESICNE,950413
4852,47,POPLATEKMESICNE,950413
2750,13,POPLATEKMESICNE,950413
1046,1,POPLATEKMESICNE,950414
3729,31,POPLATEKMESICNE,950414
1862,19,POPLATEKTYDNE,950415
1309,1,POPLATEKMESICNE,950415
1315,13,POPLATEKMESICNE,950417
3321,17,POPLATEKMESICNE,950418
3231,73,POPLATEKMESICNE,950418
5724,14,POPLATEKPOOBRATU,950419
3823,74,POPLATEKMESICNE,950419
2726,18,POPLATEKMESICNE,950420
1038,64,POPLATEKMESICNE,950420
7861,34,POPLATEKMESICNE,950422
819,20,POPLATEKMESICNE,950422
455,54,POPLATEKMESICNE,950423
3930,37,POPLATEKMESICNE,950425
4423,39,POPLATEKMESICNE,950426
267,38,POPLATEKMESICNE,950426
922,61,POPLATEKMESICNE,950427
3735,1,POPLATEKMESICNE,950427
3449,1,POPLATEKMESICNE,950427
2751,31,POPLATEKMESICNE,950428
404,41,POPLATEKMESICNE,950428
2547,74,POPLATEKMESICNE,950428
1248,22,POPLATEKMESICNE,950429
2331,8,POPLATEKMESICNE,950429
1010,61,POPLATEKMESICNE,950501
54,4,POPLATEKMESICNE,950502
2364,33,POPLATEKMESICNE,950503
1280,70,POPLATEKMESICNE,950503
2931,36,POPLATEKMESICNE,950504
10351,23,POPLATEKMESICNE,950504
3936,39,POPLATEKMESICNE,950504
5194,1,POPLATEKPOOBRATU,950505
3464,25,POPLATEKMESICNE,950505
533,40,POPLATEKMESICNE,950507
3940,35,POPLATEKTYDNE,950507
4538,70,POPLATEKMESICNE,950507
454,7,POPLATEKMESICNE,950507
1183,12,POPLATEKMESICNE,950508
2323,72,POPLATEKMESICNE,950508
463,51,POPLATEKMESICNE,950508
285,17,POPLATEKMESICNE,950508
4105,58,POPLATEKMESICNE,950508
2525,45,POPLATEKMESICNE,950508
6434,1,POPLATEKMESICNE,950508
2919,77,POPLATEKMESICNE,950510
1741,21,POPLATEKMESICNE,950510
746,75,POPLATEKMESICNE,950510
256,37,POPLATEKMESICNE,950514
3845,48,POPLATEKMESICNE,950514
4014,56,POPLATEKPOOBRATU,950515
2178,64,POPLATEKMESICNE,950515
2935,68,POPLATEKMESICNE,950515
544,32,POPLATEKMESICNE,950515
1720,35,POPLATEKMESICNE,950516
875,63,POPLATEKMESICNE,950517
733,49,POPLATEKTYDNE,950517
3251,59,POPLATEKMESICNE,950518
5358,4,POPLATEKMESICNE,950518
2521,63,POPLATEKMESICNE,950519
10963,16,POPLATEKMESICNE,950520
57,1,POPLATEKMESICNE,950521
4589,4,POPLATEKMESICNE,950522
490,45,POPLATEKMESICNE,950523
3386,2,POPLATEKMESICNE,950523
8998,61,POPLATEKMESICNE,950524
11349,1,POPLATEKTYDNE,950526
2969,29,POPLATEKMESICNE,950526
1530,70,POPLATEKMESICNE,950527
1642,64,POPLATEKMESICNE,950527
6358,3,POPLATEKMESICNE,950527
10001,24,POPLATEKMESICNE,950528
3186,10,POPLATEKMESICNE,950528
1059,8,POPLATEKMESICNE,950530
3624,32,POPLATEKTYDNE,950530
1974,42,POPLATEKMESICNE,950601
2559,32,POPLATEKMESICNE,950601
11069,37,POPLATEKMESICNE,950602
3874,51,POPLATEKMESICNE,950602
3520,72,POPLATEKMESICNE,950604
2018,42,POPLATEKMESICNE,950604
2877,37,POPLATEKMESICNE,950604
2642,68,POPLATEKMESICNE,950605
553,26,POPLATEKMESICNE,950606
1092,41,POPLATEKMESICNE,950606
471,47,POPLATEKMESICNE,950607
53,77,POPLATEKMESICNE,950607
1413,65,POPLATEKMESICNE,950607
5774,1,POPLATEKMESICNE,950608
3392,1,POPLATEKMESICNE,950608
1465,30,POPLATEKMESICNE,950608
1420,68,POPLATEKMESICNE,950608
1620,17,POPLATEKMESICNE,950608
4121,54,POPLATEKMESICNE,950608
754,1,POPLATEKMESICNE,950608
3045,1,POPLATEKMESICNE,950608
3453,13,POPLATEKMESICNE,950608
1696,43,POPLATEKMESICNE,950609
2139,8,POPLATEKMESICNE,950609
1793,56,POPLATEKMESICNE,950610
3725,33,POPLATEKMESICNE,950611
896,3,POPLATEKMESICNE,950611
3252,12,POPLATEKMESICNE,950612
808,69,POPLATEKMESICNE,950613
3601,54,POPLATEKMESICNE,950613
131,52,POPLATEKMESICNE,950613
3124,6,POPLATEKMESICNE,950613
7618,72,POPLATEKTYDNE,950613
807,76,POPLATEKTYDNE,950613
3847,33,POPLATEKMESICNE,950613
223,39,POPLATEKMESICNE,950613
2328,35,POPLATEKMESICNE,950614
1519,9,POPLATEKMESICNE,950614
10019,8,POPLATEKMESICNE,950615
458,7,POPLATEKMESICNE,950616
120,65,POPLATEKTYDNE,950616
1846,6,POPLATEKMESICNE,950617
2096,32,POPLATEKMESICNE,950617
2297,46,POPLATEKMESICNE,950618
7184,5,POPLATEKMESICNE,950619
2781,16,POPLATEKMESICNE,950620
1031,74,POPLATEKMESICNE,950620
3810,43,POPLATEKMESICNE,950622
1151,40,POPLATEKMESICNE,950623
1728,74,POPLATEKMESICNE,950623
9235,37,POPLATEKMESICNE,950624
3363,30,POPLATEKMESICNE,950624
3436,5,POPLATEKMESICNE,950624
2533,49,POPLATEKMESICNE,950627
99,1,POPLATEKMESICNE,950627
638,65,POPLATEKMESICNE,950628
2292,41,POPLATEKMESICNE,950629
1725,72,POPLATEKPOOBRATU,950703
3410,39,POPLATEKMESICNE,950703
1597,68,POPLATEKMESICNE,950704
2041,48,POPLATEKMESICNE,950705
5742,74,POPLATEKPOOBRATU,950705
4415,73,POPLATEKMESICNE,950705
4330,47,POPLATEKMESICNE,950705
3458,63,POPLATEKMESICNE,950707
3330,76,POPLATEKMESICNE,950708
6649,1,POPLATEKMESICNE,950708
3779,74,POPLATEKMESICNE,950708
1103,66,POPLATEKMESICNE,950709
731,5,POPLATEKMESICNE,950711
2307,60,POPLATEKMESICNE,950712
3474,23,POPLATEKMESICNE,950712
625,70,POPLATEKMESICNE,950712
1075,35,POPLATEKMESICNE,950713
2281,1,POPLATEKMESICNE,950713
3895,27,POPLATEKMESICNE,950714
5263,64,POPLATEKMESICNE,950714
5794,70,POPLATEKMESICNE,950714
1220,1,POPLATEKMESICNE,950715
1568,23,POPLATEKMESICNE,950715
1344,12,POPLATEKPOOBRATU,950716
8547,14,POPLATEKTYDNE,950717
1135,1,POPLATEKMESICNE,950717
4263,5,POPLATEKMESICNE,950717
3532,73,POPLATEKMESICNE,950718
1251,34,POPLATEKTYDNE,950718
1936,70,POPLATEKMESICNE,950718
2244,46,POPLATEKMESICNE,950719
2310,15,POPLATEKMESICNE,950719
1994,42,POPLATEKMESICNE,950719
720,54,POPLATEKMESICNE,950720
1472,2,POPLATEKMESICNE,950720
2144,55,POPLATEKPOOBRATU,950721
953,14,POPLATEKMESICNE,950722
4081,11,POPLATEKMESICNE,950722
10018,8,POPLATEKMESICNE,950723
2553,41,POPLATEKMESICNE,950724
2520,18,POPLATEKMESICNE,950725
1252,13,POPLATEKTYDNE,950726
3357,54,POPLATEKMESICNE,950726
6985,38,POPLATEKMESICNE,950727
2957,25,POPLATEKMESICNE,950728
4948,43,POPLATEKMESICNE,950729
1803,24,POPLATEKMESICNE,950729
2577,7,POPLATEKMESICNE,950730
1009,1,POPLATEKTYDNE,950801
2265,65,POPLATEKMESICNE,950803
675,58,POPLATEKMESICNE,950803
5033,54,POPLATEKMESICNE,950803
1971,41,POPLATEKMESICNE,950804
2830,20,POPLATEKMESICNE,950804
1927,42,POPLATEKMESICNE,950804
5118,72,POPLATEKMESICNE,950805
3203,23,POPLATEKMESICNE,950807
3270,30,POPLATEKMESICNE,950808
1520,48,POPLATEKMESICNE,950808
4681,70,POPLATEKMESICNE,950808
3902,1,POPLATEKMESICNE,950808
8327,1,POPLATEKTYDNE,950808
1203,72,POPLATEKMESICNE,950809
2608,19,POPLATEKMESICNE,950809
2206,45,POPLATEKMESICNE,950810
3216,3,POPLATEKMESICNE,950811
1122,13,POPLATEKMESICNE,950812
786,53,POPLATEKMESICNE,950812
3631,1,POPLATEKMESICNE,950813
2514,16,POPLATEKMESICNE,950813
75,1,POPLATEKMESICNE,950813
3679,64,POPLATEKMESICNE,950815
2562,35,POPLATEKMESICNE,950815
2280,68,POPLATEKMESICNE,950817
3896,45,POPLATEKMESICNE,950817
11138,70,POPLATEKTYDNE,950818
5213,1,POPLATEKMESICNE,950818
531,31,POPLATEKMESICNE,950818
6856,43,POPLATEKMESICNE,950819
5024,70,POPLATEKMESICNE,950820
560,36,POPLATEKMESICNE,950820
11382,74,POPLATEKMESICNE,950820
2855,27,POPLATEKMESICNE,950821
2858,56,POPLATEKMESICNE,950822
3763,55,POPLATEKMESICNE,950823
995,64,POPLATEKMESICNE,950823
3315,23,POPLATEKMESICNE,950824
3582,19,POPLATEKMESICNE,950826
420,75,POPLATEKMESICNE,950826
937,43,POPLATEKMESICNE,950826
4258,51,POPLATEKMESICNE,950826
5066,13,POPLATEKTYDNE,950827
2236,73,POPLATEKMESICNE,950827
3995,12,POPLATEKMESICNE,950827
894,46,POPLATEKMESICNE,950827
418,36,POPLATEKMESICNE,950827
3254,36,POPLATEKMESICNE,950827
32,5,POPLATEKMESICNE,950828
213,73,POPLATEKMESICNE,950829
2833,64,POPLATEKMESICNE,950830
3553,70,POPLATEKMESICNE,950830
9052,43,POPLATEKPOOBRATU,950830
3139,12,POPLATEKMESICNE,950830
1562,1,POPLATEKMESICNE,950830
1961,13,POPLATEKMESICNE,950830
353,24,POPLATEKMESICNE,950830
1640,13,POPLATEKMESICNE,950901
6872,15,POPLATEKMESICNE,950902
532,26,POPLATEKMESICNE,950902
674,49,POPLATEKMESICNE,950902
10365,22,POPLATEKMESICNE,950902
430,54,POPLATEKMESICNE,950902
429,63,POPLATEKMESICNE,950903
3269,37,POPLATEKMESICNE,950903
1810,50,POPLATEKMESICNE,950903
665,8,POPLATEKMESICNE,950903
3855,33,POPLATEKMESICNE,950904
3866,60,POPLATEKMESICNE,950905
3914,33,POPLATEKMESICNE,950905
3807,53,POPLATEKMESICNE,950905
3925,1,POPLATEKMESICNE,950905
219,28,POPLATEKMESICNE,950906
3552,62,POPLATEKMESICNE,950906
7957,51,POPLATEKMESICNE,950907
1149,18,POPLATEKMESICNE,950907
1423,76,POPLATEKMESICNE,950908
2853,54,POPLATEKMESICNE,950908
803,19,POPLATEKMESICNE,950909
2456,65,POPLATEKMESICNE,950909
619,1,POPLATEKTYDNE,950909
301,60,POPLATEKMESICNE,950910
372,55,POPLATEKMESICNE,950910
3492,33,POPLATEKMESICNE,950910
6463,16,POPLATEKMESICNE,950911
3628,70,POPLATEKMESICNE,950912
2358,7,POPLATEKMESICNE,950913
1613,1,POPLATEKMESICNE,950913
2866,43,POPLATEKMESICNE,950913
3010,46,POPLATEKMESICNE,950913
3368,24,POPLATEKMESICNE,950914
5125,1,POPLATEKMESICNE,950914
994,72,POPLATEKMESICNE,950915
1674,1,POPLATEKMESICNE,950915
3234,1,POPLATEKMESICNE,950916
1452,45,POPLATEKMESICNE,950916
9377,1,POPLATEKMESICNE,950917
3758,38,POPLATEKMESICNE,950919
138,22,POPLATEKMESICNE,950919
1376,64,POPLATEKMESICNE,950920
3770,23,POPLATEKMESICNE,950920
11271,5,POPLATEKMESICNE,950920
2353,51,POPLATEKMESICNE,950921
1335,54,POPLATEKMESICNE,950921
2119,74,POPLATEKMESICNE,950921
8,57,POPLATEKMESICNE,950921
1704,70,POPLATEKMESICNE,950922
1660,1,POPLATEKMESICNE,950922
5429,71,POPLATEKMESICNE,950922
3440,22,POPLATEKMESICNE,950922
2148,1,POPLATEKMESICNE,950922
676,39,POPLATEKMESICNE,950922
2731,1,POPLATEKMESICNE,950926
80,43,POPLATEKMESICNE,950927
3417,48,POPLATEKMESICNE,950928
169,4,POPLATEKMESICNE,950928
4047,45,POPLATEKTYDNE,950929
7487,4,POPLATEKMESICNE,951001
992,22,POPLATEKMESICNE,951001
331,65,POPLATEKMESICNE,951002
2835,73,POPLATEKMESICNE,951003
3677,1,POPLATEKMESICNE,951004
2565,74,POPLATEKMESICNE,951004
4190,62,POPLATEKMESICNE,951004
3317,4,POPLATEKMESICNE,951004
1690,16,POPLATEKMESICNE,951007
1448,1,POPLATEKMESICNE,951007
521,9,POPLATEKMESICNE,951008
3132,56,POPLATEKMESICNE,951008
3944,22,POPLATEKMESICNE,951008
1427,17,POPLATEKMESICNE,951008
1742,68,POPLATEKMESICNE,951008
6400,31,POPLATEKPOOBRATU,951009
3486,64,POPLATEKMESICNE,951009
4473,45,POPLATEKMESICNE,951009
2965,6,POPLATEKMESICNE,951010
2301,22,POPLATEKMESICNE,951010
2674,50,POPLATEKMESICNE,951010
11,76,POPLATEKMESICNE,951010
8533,47,POPLATEKMESICNE,951010
1089,74,POPLATEKMESICNE,951010
5063,43,POPLATEKMESICNE,951011
1257,66,POPLATEKMESICNE,951011
990,17,POPLATEKMESICNE,951011
1581,39,POPLATEKMESICNE,951012
2424,1,POPLATEKMESICNE,951013
917,56,POPLATEKMESICNE,951013
2255,52,POPLATEKMESICNE,951014
11362,67,POPLATEKMESICNE,951014
1796,18,POPLATEKMESICNE,951014
2834,70,POPLATEKMESICNE,951014
8114,59,POPLATEKMESICNE,951014
260,24,POPLATEKMESICNE,951014
1749,64,POPLATEKMESICNE,951014
4650,4,POPLATEKMESICNE,951015
336,62,POPLATEKMESICNE,951016
308,61,POPLATEKMESICNE,951016
319,47,POPLATEKTYDNE,951017
762,76,POPLATEKMESICNE,951018
1142,74,POPLATEKMESICNE,951019
3200,17,POPLATEKPOOBRATU,951020
3646,63,POPLATEKTYDNE,951020
1206,70,POPLATEKMESICNE,951021
501,13,POPLATEKMESICNE,951021
2235,45,POPLATEKMESICNE,951022
2487,42,POPLATEKMESICNE,951022
10762,1,POPLATEKMESICNE,951023
3131,21,POPLATEKMESICNE,951023
10520,55,POPLATEKPOOBRATU,951024
2515,64,POPLATEKMESICNE,951024
2727,1,POPLATEKMESICNE,951025
1756,38,POPLATEKMESICNE,951026
